ID,Response.ID,Date.submitted,Start.language,Would.you.like.to.select.a.different.language.,Before.proceeding..we.would.like.to.kindly.draw.your.attention.to.the.following.information...CONTENTWe.aim.to.gather.valuable.insights.into.workers..perceptions..intentions..and.needs.related.to.remote.working.arrangements..Your.participation.is.crucial.in.shaping.our.understanding.of.the.evolving.landscape.of.remote.work..Thank.you.for.being.a.part.of.this.important.initiative...PARTICIPATIONYour.participation.in.this.survey.is.entirely.voluntary..and.you.have.the.right.to.refuse.or.discontinue.your.involvement.at.any.point..Please.note.that.completion.of.the.survey.is.necessary.to.receive.payment..and.any.incomplete.data.will.not.be.used.or.considered.in.the.analysis...BENEFITSParticipation.in.this.survey.is.compensated.only.for.those.who.receive.invitations.through.Prolific..If.you.access.the.survey.from.any.other.source..your.contribution.is.voluntary.and.without.payment..This.R.MAP.project.101132497.has.received.funding.from.the.European.Commission.to.pay.participants...RISKSParticipating.in.this.survey.carries.no.foreseeable.risks..By.completing.the.questionnaire..you.provide.consent.for.the.generated.data.to.be.used.for.research.and.its.associated.purposes..The.results.will.be.openly.disseminated.through.various.channels..including.scientific.publications.and.public.reports..ensuring.anonymity...ANONYMITYWe.do.not.gather.any.personally.identifying.information..As.a.result..your.responses.will.be.kept.anonymous...CONTACTFor.more.information.please.visit.https...r.map.eu.privacy.policy..If.you.have.questions.at.any.time.about.the.study.or.the.procedures..you.may.contact.us.viaemail.at.team.rim.eu.com..ELECTRONIC.CONSENTPlease.select.your.choice.below.Clicking.on.the..Agree..button.indicates.that...You.agree.to.the.above.information...You.are.clearly.informed...You.voluntarily.agree.to.participate...You.will.get.paid.only.if.invited.via.Prolific.AND.provide.complete.data...Your.anonymous.answers.can.be.used.for.research.and.exploitation.purposes...You.are.18.years.of.age.or.older.,Please.rate.the.following.statements.regarding.remote.work.on.a.scale.from..1..strongly.disagree.to..7..strongly.agree.......It.is.important.for.me.to.have.the.flexibility.to.choose.my.work.location..,Please.rate.the.following.statements.regarding.remote.work.on.a.scale.from..1..strongly.disagree.to..7..strongly.agree.......Remote.work.positively.impacts.my.personal.life..,Please.rate.the.following.statements.regarding.remote.work.on.a.scale.from..1..strongly.disagree.to..7..strongly.agree.......It.is.important.for.me.to.adjust.my.work.schedule.based.on.personal.circumstances..,Please.rate.the.following.statements.regarding.remote.work.on.a.scale.from..1..strongly.disagree.to..7..strongly.agree.......I.prefer.remote.work.over.in.office.work..,Please.rate.the.following.statements.regarding.remote.work.on.a.scale.from..1..strongly.disagree.to..7..strongly.agree.......Remote.work.negatively.impacts.my.career.advancement..promotion..recognition..skill.development...,Please.rate.the.following.statements.regarding.remote.work.on.a.scale.from..1..strongly.disagree.to..7..strongly.agree.......I.find.it.difficult.to.maintain.a.healthy.work.life.balance.while.working.remotely..,Please.rate.the.following.statements.regarding.remote.work.on.a.scale.from..1..strongly.disagree.to..7..strongly.agree.......I.find.remote.work.more.challenging.than.in.office.work..e.g..isolation..more.distractions..time.zone.differences...,Please.rate.the.following.statements.regarding.remote.work.on.a.scale.from..1..strongly.disagree.to..7..strongly.agree.......I.feel.less.productive.while.working.remotely..more.distractions..no.focus..bad.time.management.etc....,On.average..what.amount.of.time.of.your.weekly.work.schedule.do.you.perform.remotely..in.the.office.......Remotely...Hours.,On.average..what.amount.of.time.of.your.weekly.work.schedule.do.you.perform.remotely..in.the.office.......In.the.Office..Hours.,When.working.remotely..where.do.you.prefer.to.work.from....,What.do.you.prefer.when.working.at.a.third.place.or.a.coworking.space...Availability.of.car.parking..,What.do.you.prefer.when.working.at.a.third.place.or.a.coworking.space...Accessibility.via.public.transport..,What.do.you.prefer.when.working.at.a.third.place.or.a.coworking.space...Proximity.within.walking.or.cycling.distance.from.home.,How.much.time.do.you.spend.on.commuting.to.work..in.minutes.per.commute..,How.do.you.usually.commute.to.work..please.pick.all.that.apply....On.foot.,How.do.you.usually.commute.to.work..please.pick.all.that.apply....Bicycle.,How.do.you.usually.commute.to.work..please.pick.all.that.apply....Scooter.Motorcycle..,How.do.you.usually.commute.to.work..please.pick.all.that.apply....Public.transport..Bus..Metro..Tram..Ferry..Train..,How.do.you.usually.commute.to.work..please.pick.all.that.apply....Car..personal...,How.do.you.usually.commute.to.work..please.pick.all.that.apply....Car..shared..,How.do.you.usually.commute.to.work..please.pick.all.that.apply....Not.applicable.,When.working.remotely..do.you.currently.have.access.to.the.following.amenities.within.a.15.minute.walk..If.so..please.indicate.whether.they.are.important.to.you....Childcare...Schools.,When.working.remotely..do.you.currently.have.access.to.the.following.amenities.within.a.15.minute.walk..If.so..please.indicate.whether.they.are.important.to.you....Restaurants..Cafes.,When.working.remotely..do.you.currently.have.access.to.the.following.amenities.within.a.15.minute.walk..If.so..please.indicate.whether.they.are.important.to.you....Grocery.store..Retail..e.g...laundry..stationary.shops.etc...,When.working.remotely..do.you.currently.have.access.to.the.following.amenities.within.a.15.minute.walk..If.so..please.indicate.whether.they.are.important.to.you....Park..Green.spaces.,When.working.remotely..do.you.currently.have.access.to.the.following.amenities.within.a.15.minute.walk..If.so..please.indicate.whether.they.are.important.to.you....Healthcare.facilities.,When.working.remotely..do.you.currently.have.access.to.the.following.amenities.within.a.15.minute.walk..If.so..please.indicate.whether.they.are.important.to.you....Leisure.activities..e.g...cinemas..theatres..shopping..,When.working.remotely..do.you.currently.have.access.to.the.following.amenities.within.a.15.minute.walk..If.so..please.indicate.whether.they.are.important.to.you....Sports.facilities.,When.working.remotely..do.you.currently.have.access.to.the.following.amenities.within.a.15.minute.walk..If.so..please.indicate.whether.they.are.important.to.you....Public.transport.connections.,Did.you.change.your.geographic.place.of.work.since.2020.....,In.which.world.region.was.your.last.place.of.employment.,In.which.country.was.your.last.place.of.employment.,In.which.country.was.your.last.place.of.employment..1,In.which.country.was.your.last.place.of.employment..2,In.which.country.was.your.last.place.of.employment..3,In.which.country.was.your.last.place.of.employment..4,Have.you.changed.your.place.of.living.due.to.favourable.remote.working.arrangements.since.2020.....,In.which.world.region.was.your.last.place.of.living.,In.which.country.was.your.last.place.of.living.,In.which.country.was.your.last.place.of.living..1,In.which.country.was.your.last.place.of.living..2,In.which.country.was.your.last.place.of.living..3,In.which.country.was.your.last.place.of.living..4,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Affordable.housing.options..,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Living.expenses.,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Housing.size.,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Change.in.Workplace..different.employer..enterprise..etc....,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Change.in.employee.services.,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Retirement.,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Schooling.for.children.,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Health.reasons.,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Proximity.to.workplace.area...co.working.spaces.,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Working.conditions.and.working.environment.,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Proximity.to.nature..,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Quality.of.life.,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Safety..,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Digital.infrastructure..,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Proximity.to.family.and.friends.,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Proximity.to.urban.area.,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Proximity.to.rural.area.,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Cultural.immersion.,Name.the.5.most.important.reasons.that.led.to.your.place.of.living.relocation.from.the.following.list...Access.to.a.like.minded.community..remote.workers..digital.nomads..,Please.share.your.employment.status.,In.which.world.region.do.you.currently.work.,In.which.country.do.you.currently.work.,In.which.country.do.you.currently.work..1,In.which.country.do.you.currently.work..2,In.which.country.do.you.currently.work..3,In.which.country.do.you.currently.work..4,Please.indicate.the.industry.sector.you.work.in.,In.which.world.region.do.you.currently.live.,In.which.country.do.you.currently.live.,In.which.country.do.you.currently.live..1,In.which.country.do.you.currently.live..2,In.which.country.do.you.currently.live..3,In.which.country.do.you.currently.live..4,What.is.your.gender.,Please.share.the.following...Your.age.in.years..,Please.share.the.following...Total.years.of.full.time.education..from.primary.school.to.higher.education...,Please.share.the.following...Total.years.of.professional.working.life..count.part.time.work.as.a.fraction..e.g...0.5.for.half.time.work...,Remote.Office.Work,Ethnicity.Simplified,Country.of.Residence,Nationality,Student.Status,Employment.Status,typology_last_place_of_work,typology_last_place_of_living,typology_current_place_of_work,typology_current_place_of_living
6470,6464,07/18/2024 11:48:00,en,en,I AGREE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,21,10,Home,,,,65,No,No,No,No,Yes,No,No,"Yes, and it is important","Yes, but it is not important","Yes, but it is not important","Yes, but it is not important","Yes, but it is not important","Yes, but it is not important","Yes, but it is not important","Yes, and it is important",Yes,Europe,,,,United Kingdom,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,United Kingdom,,,,,FINANCIAL AND INSURANCE ACTIVITIES,Europe,United Kingdom,,,,,Female,34,16,10,I sometimes work from a central place of work and sometimes remotely,Black,United Kingdom,United Kingdom,No,Full-Time,Dense Urban Cluster,NA,NA,NA
6471,6465,07/18/2024 11:47:00,en,en,I AGREE,Somewhat Agree,Agree,Agree,Agree,Neither Agree nor Disagree,Strongly Disagree,Disagree,Disagree,8,32,Home,,,,20,No,No,Yes,No,Yes,No,No,"Yes, but it is not important","No, but it is not important","Yes, and it is important","Yes, and it is important","Yes, and it is important","No, but it would be important","Yes, and it is important","No, but it would be important",No,,,,,,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,Poland,,,,,MANUFACTURING,Europe,Poland,,,,,Male,25,16,5,I sometimes work from a central place of work and sometimes remotely,White,Poland,Poland,Yes,Full-Time,NA,NA,Rural cluster,intermediate
6472,6466,07/18/2024 11:46:00,en,en,I AGREE,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,Somewhat Disagree,Strongly Disagree,Disagree,Somewhat Disagree,30,"7,5",Home,,,,60,Yes,No,No,Yes,No,No,No,"Yes, and it is important","Yes, and it is important","Yes, and it is important","Yes, and it is important","Yes, but it is not important","Yes, but it is not important","Yes, but it is not important","Yes, and it is important",Yes,Europe,,,,United Kingdom,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,United Kingdom,,,,,INFORMATION AND COMMUNICATION,Europe,United Kingdom,,,,,Male,33,17,13,I always work remotely,White,United Kingdom,United Kingdom,No,Full-Time,Dense Urban Cluster,NA,Dense Urban Cluster,Dense Urban Cluster
6473,6467,07/18/2024 11:47:00,en,en,I AGREE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,27,18,Home,,,,45,No,No,No,No,Yes,No,No,"Yes, and it is important","Yes, but it is not important","No, but it is not important","Yes, and it is important","Yes, and it is important","No, but it is not important","No, but it is not important","Yes, but it is not important",Yes,Europe,,,,United Kingdom,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,United Kingdom,,,,,"AGRICULTURE, FORESTRY AND FISHING",Europe,United Kingdom,,,,,Male,42,16,20,I sometimes work from a central place of work and sometimes remotely,White,United Kingdom,United Kingdom,No,Full-Time,Urban Centre,NA,Suburban or per-urban,Suburban or per-urban
6474,6468,07/18/2024 11:49:00,en,pt,I AGREE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Disagree,Strongly Disagree,24,16,Home,,,,60,Yes,No,No,Yes,Yes,No,No,"Yes, but it is not important","Yes, but it is not important","Yes, but it is not important","Yes, but it is not important","No, but it would be important","No, but it would be important","No, but it would be important","Yes, and it is important",No,,,,,,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,Portugal,,,,,FINANCIAL AND INSURANCE ACTIVITIES,Europe,Portugal,,,,,Male,36,18,10,I sometimes work from a central place of work and sometimes remotely,White,Portugal,Portugal,No,Full-Time,NA,NA,Urban Centre,Urban Centre
6475,6469,07/18/2024 11:48:00,en,en,I AGREE,Somewhat Agree,Agree,Strongly Agree,Agree,Somewhat Disagree,Neither Agree nor Disagree,Disagree,Disagree,45,0,Home,,,,0,No,No,No,No,No,No,Yes,"Yes, and it is important","Yes, but it is not important","Yes, but it is not important","Yes, and it is important","Yes, but it is not important","No, but it is not important","No, but it is not important","Yes, but it is not important",Yes,Europe,,,,United Kingdom,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,United Kingdom,,,,,INFORMATION AND COMMUNICATION,Europe,United Kingdom,,,,,Male,55,16,39,I sometimes work from a central place of work and sometimes remotely,White,United Kingdom,United Kingdom,No,Full-Time,Dense Urban Cluster,NA,Dense Urban Cluster,NA
6476,6470,07/18/2024 11:46:00,en,en,I AGREE,Agree,Agree,Agree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,Somewhat Disagree,Neither Agree nor Disagree,16,24,Home,,,,30,No,No,No,No,Yes,No,No,"Yes, and it is important","Yes, but it is not important","Yes, and it is important","Yes, and it is important","Yes, and it is important","Yes, but it is not important","Yes, but it is not important","Yes, but it is not important",No,,,,,,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,Slovenia,,,,,INFORMATION AND COMMUNICATION,Europe,Slovenia,,,,,Female,33,17,8,I sometimes work from a central place of work and sometimes remotely,White,Slovenia,Slovenia,No,Full-Time,NA,NA,predominantly rural,predominantly rural
6477,6471,07/18/2024 11:48:00,en,en,I AGREE,Somewhat Agree,Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Somewhat Disagree,Somewhat Disagree,Neither Agree nor Disagree,20,0,Home,,,,0,No,No,No,No,No,No,Yes,"Yes, but it is not important","Yes, and it is important","Yes, and it is important","Yes, and it is important","Yes, and it is important","Yes, and it is important","No, but it would be important","Yes, and it is important",No,,,,,,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Self-employment (Freelancer, Contractor, Consultant, Entrepreneur)",Europe,United Kingdom,,,,,OTHER SERVICE ACTIVITIES,Europe,United Kingdom,,,,,Female,29,5,5,I always work remotely,White,United Kingdom,United Kingdom,No,Part-Time,NA,NA,Rural cluster,Rural cluster
6478,6472,07/18/2024 11:49:00,en,en,I AGREE,Strongly Agree,Strongly Agree,Agree,Agree,Somewhat Disagree,Disagree,Disagree,Disagree,21,7,Home,,,,45,No,No,No,Yes,No,No,No,"Yes, but it is not important","Yes, and it is important","Yes, and it is important","Yes, and it is important","Yes, and it is important","No, but it is not important","Yes, but it is not important","Yes, and it is important",No,,,,,,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,United Kingdom,,,,,EDUCATION,Europe,United Kingdom,,,,,Female,57,18,34,I sometimes work from a central place of work and sometimes remotely,White,United Kingdom,United Kingdom,No,Part-Time,NA,NA,NA,NA
6479,6473,07/18/2024 11:50:00,en,en,I AGREE,Agree,Strongly Agree,Agree,Somewhat Agree,Somewhat Disagree,Disagree,Agree,Agree,"14,8","22,2",Home,,,,45,Yes,No,No,No,No,No,No,"Yes, but it is not important","Yes, and it is important","Yes, and it is important","Yes, and it is important","Yes, but it is not important","Yes, and it is important","Yes, and it is important","Yes, and it is important",Yes,Europe,,,,United Kingdom,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,United Kingdom,,,,,"PUBLIC ADMINISTRATION AND DEFENCE, COMPULSORY SOCIAL SECURITY",Europe,United Kingdom,,,,,Male,48,18,22,I sometimes work from a central place of work and sometimes remotely,White,United Kingdom,United Kingdom,No,Full-Time,NA,NA,Dense Urban Cluster,Urban Centre
6480,6474,07/18/2024 11:49:00,en,en,I AGREE,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Disagree,"37,5",0,Home,,,,0,No,No,No,No,No,No,Yes,"No, but it is not important","Yes, but it is not important","Yes, but it is not important","Yes, but it is not important","Yes, but it is not important","No, but it is not important","No, but it is not important","Yes, and it is important",No,,,,,,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,United Kingdom,,,,,OTHER SERVICE ACTIVITIES,Europe,United Kingdom,,,,,Male,35,15,15,I always work remotely,White,United Kingdom,Poland,No,Full-Time,NA,NA,Urban Centre,NA
6481,6475,07/18/2024 11:48:00,en,en,I AGREE,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,24,16,Home,,,,30,No,No,No,No,Yes,No,No,"Yes, but it is not important","Yes, and it is important","Yes, and it is important","Yes, and it is important","Yes, but it is not important","Yes, but it is not important","Yes, but it is not important","Yes, but it is not important",No,,,,,,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,United Kingdom,,,,,"AGRICULTURE, FORESTRY AND FISHING",Europe,United Kingdom,,,,,Male,23,16,4,I sometimes work from a central place of work and sometimes remotely,Mixed,United Kingdom,United Kingdom,No,Full-Time,NA,NA,NA,NA
6482,6476,07/18/2024 11:49:00,en,en,I AGREE,Somewhat Agree,Agree,Agree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Neither Agree nor Disagree,Somewhat Agree,8,27,Home,,,,15,Yes,No,No,No,No,No,No,"Yes, but it is not important","Yes, and it is important","Yes, and it is important","Yes, and it is important","Yes, and it is important","Yes, and it is important","Yes, and it is important","Yes, and it is important",No,,,,,,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,United Kingdom,,,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Europe,United Kingdom,,,,,Male,28,17,8,I sometimes work from a central place of work and sometimes remotely,White,United Kingdom,United Kingdom,No,Full-Time,NA,NA,Urban Centre,NA
6483,6477,07/18/2024 11:52:00,en,en,I AGREE,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,22,15,Home,,,,60,No,No,No,No,Yes,No,No,"No, but it is not important","Yes, but it is not important","Yes, but it is not important","Yes, and it is important","Yes, and it is important","No, but it is not important","No, but it is not important","Yes, and it is important",Yes,Europe,,,,United Kingdom,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,United Kingdom,,,,,"ELECTRICITY, GAS, STEAM AND AIR CONDITIONING SUPPLY",Europe,United Kingdom,,,,,Male,27,13,4,I sometimes work from a central place of work and sometimes remotely,White,United Kingdom,United Kingdom,No,Full-Time,Urban Centre,NA,Dense Urban Cluster,NA
6484,6478,07/18/2024 11:53:00,en,en,I AGREE,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,Somewhat Disagree,Somewhat Agree,Somewhat Agree,Somewhat Disagree,"22,5",15,Home,,,,30,No,No,No,Yes,No,No,No,"No, but it is not important","Yes, and it is important","Yes, and it is important","Yes, and it is important","No, but it would be important","No, but it is not important","Yes, and it is important","Yes, and it is important",Yes,Europe,,,,United Kingdom,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,United Kingdom,,,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Europe,United Kingdom,,,,,Male,25,18,3,I sometimes work from a central place of work and sometimes remotely,Asian,United Kingdom,United Kingdom,No,Full-Time,Urban Centre,NA,Urban Centre,Urban Centre
6485,6479,07/18/2024 11:52:00,en,en,I AGREE,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,16,24,Home,,,,30,No,No,No,No,Yes,No,No,"No, but it is not important","Yes, and it is important","Yes, and it is important","No, but it would be important","Yes, and it is important","Yes, and it is important","No, but it is not important","Yes, and it is important",No,,,,,,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,Portugal,,,,,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",Europe,Portugal,,,,,Female,26,17,3,I sometimes work from a central place of work and sometimes remotely,White,Portugal,Portugal,No,Full-Time,NA,NA,Urban Centre,predominantly rural
6487,6480,07/18/2024 11:51:00,en,en,I AGREE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,28,7,Home,,,,240,No,No,No,Yes,No,No,No,"No, but it is not important","Yes, but it is not important","Yes, but it is not important","No, but it would be important","No, but it would be important","Yes, but it is not important","Yes, but it is not important","Yes, and it is important",Yes,Europe,,,,United Kingdom,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,United Kingdom,,,,,ADMINISTRATIVE AND SUPPORT SERVICE ACTIVITIES,Europe,United Kingdom,,,,,Female,34,18,13,I sometimes work from a central place of work and sometimes remotely,White,United Kingdom,United Kingdom,No,Full-Time,Urban Centre,NA,Urban Centre,NA
6488,6481,07/18/2024 11:50:00,en,en,I AGREE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Disagree,Disagree,Disagree,35,0,Home,,,,35,No,No,No,No,Yes,No,No,"No, but it is not important","No, but it is not important","No, but it is not important","Yes, and it is important","No, but it is not important","No, but it is not important","No, but it is not important","No, but it is not important",Yes,Europe,,,,United Kingdom,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,United Kingdom,,,,,"PUBLIC ADMINISTRATION AND DEFENCE, COMPULSORY SOCIAL SECURITY",Europe,United Kingdom,,,,,Female,52,21,35,I sometimes work from a central place of work and sometimes remotely,White,United Kingdom,United Kingdom,No,Full-Time,NA,NA,Suburban or per-urban,NA
6489,6482,07/18/2024 11:50:00,en,en,I AGREE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,30,0,Home,,,,60,No,No,No,No,Yes,No,No,"No, but it is not important","No, but it is not important","No, but it is not important","Yes, and it is important","No, but it is not important","No, but it is not important","No, but it is not important","No, but it is not important",No,,,,,,,"YES, I changed it once.",Europe,,,,United Kingdom,,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,"Employee, subcontractor",Europe,United Kingdom,,,,,EDUCATION,Europe,United Kingdom,,,,,Female,33,25,15,I always work remotely,White,United Kingdom,United Kingdom,Yes,Part-Time,NA,Dense Urban Cluster,NA,NA
6490,6483,07/18/2024 11:51:00,en,en,I AGREE,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither Agree nor Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,"18,5","18,5",Home,,,,10,No,No,No,No,Yes,No,No,"Yes, but it is not important","No, but it is not important","No, but it is not important","Yes, and it is important","No, but it is not important","No, but it is not important","No, but it is not important","Yes, but it is not important",No,,,,,,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,United Kingdom,,,,,"PUBLIC ADMINISTRATION AND DEFENCE, COMPULSORY SOCIAL SECURITY",Europe,United Kingdom,,,,,Female,40,18,20,I sometimes work from a central place of work and sometimes remotely,Mixed,United Kingdom,United Kingdom,Yes,Full-Time,NA,NA,Suburban or per-urban,NA
6491,6484,07/18/2024 11:58:00,en,en,I AGREE,Agree,Somewhat Agree,Strongly Agree,Strongly Agree,Somewhat Agree,Somewhat Agree,Strongly Disagree,Disagree,10,0,Home,,,,0,No,No,No,No,No,No,Yes,"No, but it is not important","No, but it is not important","Yes, and it is important","Yes, and it is important","No, but it would be important","No, but it is not important","No, but it would be important","Yes, and it is important",No,,,,,,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Self-employment (Freelancer, Contractor, Consultant, Entrepreneur)",Europe,United Kingdom,,,,,EDUCATION,Europe,United Kingdom,,,,,Female,36,15,"6,5",I always work remotely,White,United Kingdom,United Kingdom,No,Part-Time,NA,NA,Urban Centre,Urban Centre
6492,6485,07/18/2024 11:49:00,en,de,I AGREE,Strongly Agree,Strongly Agree,Agree,Somewhat Agree,Neither Agree nor Disagree,Somewhat Disagree,Disagree,Disagree,12,8,Home,,,,35,No,No,No,No,Yes,No,No,"Yes, and it is important","No, but it is not important","No, but it is not important","Yes, and it is important","No, but it would be important","No, but it is not important","No, but it would be important","No, but it would be important",No,,,,,,,No,,,,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Employee, subcontractor",Europe,Germany,,,,,EDUCATION,Europe,Germany,,,,,Female,41,13,10,I sometimes work from a central place of work and sometimes remotely,White,Germany,Germany,No,Part-Time,NA,NA,NA,NA
